Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
Spasm,One-Shot (1973),Last Gasp,Issue:,nn,https://comicbookrealm.com/cover-scan/531d1cec351270003b76099f179ae378/xl/last-gasp-spasm-one-shot-issue-nn.jpg,Apr '73,$0.50,,,,Only Printing ,https://comicbookrealm.com/series/69150/0/last-gasp-spasm-one-shot
Strip AIDS U.S.A.,(1988),Last Gasp,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/17c140e0595095f4e8e8940f715a8031/xl/last-gasp-strip-aids-usa-soft-cover-nn.jpg,,$9.95,,,,"Benefit

NOTE:
All-star anthology book, initiated by Trina Robbins after seeing the British Strip AIDS book, benefiting the Shanti Project (an AIDS education and support organization). ",https://comicbookrealm.com/series/69930/0/last-gasp-strip-aids-usa
Scarlet Pilgrim,One-Shot (1977),Last Gasp,Issue:,nn,https://comicbookrealm.com/cover-scan/72dfa7e3ef18fd863ab7d63a5538ca7f/xl/last-gasp-scarlet-pilgrim-one-shot-issue-nn.jpg,Nov '77,$1.00,,,,Only Printing ,https://comicbookrealm.com/series/69076/0/last-gasp-scarlet-pilgrim-one-shot
Slow Death Zero: The Comix Anthology of Ecological Horror,(2021),Last Gasp,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/d9d34ffdd68298df286424d7e75e6216/xl/last-gasp-slow-death-zero-the-comix-anthology-of-ecological-horror-soft-cover-1.jpg,Nov '20,$24.95,978-0867198836,,,"A revival of the legendary underground horror comix anthology, this one-shot 50th anniversary edition includes all-new comix by 33 writers and artists, with one classic reprint by R. Crumb, 28 stories and pin-ups to chill the bones in our temperature-rising age of global warming. Inspired by the ecological advocacy of the original title, which debuted on the very first Earth Day in 1970, this edition features horrifying tales depicting the environmental calamity facing our world in this time of climate change. The book is headlined by a savage depiction of the implications of the melting polar ice cap in Antarctica, by award-winning cartoonist/illustrator William Stout, who provides the cover. Also included is work by Richard Corben, Rick Veitch, Drew Friedman, Bryan Talbot, Hunt Emerson, Peter Kuper, and many more, as well as unseen work by the late, great Greg Irons. ",https://comicbookrealm.com/series/64822/0/last-gasp-slow-death-zero-the-comix-anthology-of-ecological-horror
Spots,(1989),Last Gasp,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/ed77c41fee12848cf6e72d019db001a7/xl/last-gasp-spots-soft-cover-nn.jpg,Jan '89,$10.00,,,,R-Screw Magazine ,https://comicbookrealm.com/series/69205/0/last-gasp-spots
Tintin & Snowy,(2006),Last Gasp,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/300c81e7572181faaf28dba16b3801a1/l/last-gasp-tintin-snowy-soft-cover-1.jpg,,$9.99,,,, ,https://comicbookrealm.com/series/16404/0/last-gasp-tintin-snowy
Twisted Sisters Comics,One-Shot (1976),Last Gasp,Issue:,nn,https://comicbookrealm.com/cover-scan/be79fa1e8acbdd852bd9806392edf323/xl/last-gasp-twisted-sisters-comics-one-shot-issue-nn.jpg,Jun '76,$0.75,,,, ,https://comicbookrealm.com/series/48435/0/last-gasp-twisted-sisters-comics-one-shot
Tejano Exile,(1980),Last Gasp,Issue:,nn,https://comicbookrealm.com/cover-scan/c449a5f3a920a90522f2c50c660d4832/xl/last-gasp-tejano-exile-issue-nn.jpg,,$1.50,,,,"Only Printing

NOTE:
Continued from Recuerden el Alamo (Last Gasp, 1979 Series) #[nn].
 ",https://comicbookrealm.com/series/70140/0/last-gasp-tejano-exile
Tintin: The Complete Companion,(2002),Last Gasp,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/c199f5a8fe4b9eb64460caa7903b3eac/xl/last-gasp-tintin-the-complete-companion-hard-cover-1.jpg,,$29.95,,,, ,https://comicbookrealm.com/series/16330/0/last-gasp-tintin-the-complete-companion
The Tortoise and the Hare,One-Shot (1971),Last Gasp,Issue:,nn,https://comicbookrealm.com/cover-scan/5a0dce969ffaff7543320fbb1a48739a/xl/last-gasp-the-tortoise-and-the-hare-one-shot-issue-nn.jpg,1971,$0.50,,,, ,https://comicbookrealm.com/series/42570/0/last-gasp-the-tortoise-and-the-hare-one-shot
Turntable Timmy,(2006),Last Gasp,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/21d99e9af3f672c753aaee43d47e3b00/xl/last-gasp-turntable-timmy-hard-cover-1.jpg,,$0.00,,,,Packaged with a 3-Track CD by DJ Qbert ,https://comicbookrealm.com/series/41899/0/last-gasp-turntable-timmy
Two Fools,One-Shot (1976),Last Gasp,Issue:,# 1 - 2nd print,https://comicbookrealm.com/cover-scan/fa8dc5ceec2ab0caee7ef3496d82de86/xl/last-gasp-two-fools-one-shot-issue-1-2nd-print.jpg,Dec '75,$1.00,,,,2nd Printing ,https://comicbookrealm.com/series/48482/0/last-gasp-two-fools-one-shot
Unrepentant Whore,(2004),Last Gasp,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/d70689a3874ebf6bda7a93baa448823f/xl/last-gasp-unrepentant-whore-soft-cover-1.jpg,,$14.95,,,, ,https://comicbookrealm.com/series/42560/0/last-gasp-unrepentant-whore
Vampires & Virgins,(2005),Last Gasp,TPB:,# 1,https://comicbookrealm.com/cover-scan/caac327337ff263b7e15070822c30748/xl/last-gasp-vampires-virgins-tpb-1.jpg,,$12.95,978-0867195217,,, ,https://comicbookrealm.com/series/11042/0/last-gasp-vampires-virgins
Visions of Giovanna,(2003),Last Gasp,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/43e668a497111e34de1e38c0a82be764/xl/last-gasp-visions-of-giovanna-soft-cover-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/70525/0/last-gasp-visions-of-giovanna
Watch Out Comix,(1986),Last Gasp,Issue:,# 1,https://comicbookrealm.com/cover-scan/a401053fd5a40198d8815397e99750b9/xl/last-gasp-watch-out-comix-issue-1.jpg,,$2.00,,,, ,https://comicbookrealm.com/series/70631/0/last-gasp-watch-out-comix
Zippy the Pinhead: Pindemonium,(1986),Last Gasp,TPB:,# 1,https://comicbookrealm.com/cover-scan/5e79ef259949bce56466b83582539609/xl/last-gasp-zippy-the-pinhead-pindemonium-tpb-1.jpg,Jun '86,$5.95,,,,Collection of Zippy the Pinhead comic strips. ,https://comicbookrealm.com/series/59430/0/last-gasp-zippy-the-pinhead-pindemonium
Zippy the Pinhead: Pointed Behavior,(1984),Last Gasp,TPB:,# 1,https://comicbookrealm.com/cover-scan/084bea6d22bb8589234b589e01d00bf1/xl/last-gasp-zippy-the-pinhead-pointed-behavior-tpb-1.jpg,Oct '84,$5.95,,,,Collection of Zippy the Pinhead comic strips. ,https://comicbookrealm.com/series/59431/0/last-gasp-zippy-the-pinhead-pointed-behavior
Gwar Comix,Mini Comic (1989),Slave Pit Inc.,Issue:,nn,https://comicbookrealm.com/cover-scan/d92d76645fce8c9a56ac7d04d7e3f761/xl/slave-pit-inc-gwar-comix-mini-comic-issue-nn.jpg,Jan '89,$2.00,,,, ,https://comicbookrealm.com/series/71033/0/slave-pit-inc-gwar-comix-mini-comic
Girl Genius Omnibus,(2006),Airship Entertainment,TPB:,# 1,https://comicbookrealm.com/cover-scan/e4cf2574574cef4dff3c845387f7d009/l/airship-entertainment-girl-genius-omnibus-tpb-1.jpg,,$14.95,,,, ,https://comicbookrealm.com/series/18948/0/airship-entertainment-girl-genius-omnibus
The Age of Insects: Not Human - Invictus,(2009),Critical Mass,TPB:,# 1,https://comicbookrealm.com/cover-scan/1d859f62889f4f4da74781af07e55357/xl/critical-mass-the-age-of-insects-not-human-invictus-tpb-1.jpg,,$5.99,,,, ,https://comicbookrealm.com/series/67086/0/critical-mass-the-age-of-insects-not-human-invictus
The Book of Lost Souls,One-Shot (1991),Leadbelly Publications,Issue:,# 1,https://comicbookrealm.com/cover-scan/5e65c23088ffdc461ffa1ceabf0921fa/l/leadbelly-publications-the-book-of-lost-souls-one-shot-issue-1.jpg,Jun '91,$2.50,,"Glenn Boyd
Scripts - Editor
J. Allen Cogliette
Scripts
Charles Dougherty
Pencils
Mike Hurley
Scripts
Alan Jude Summa
Scripts - Pencils - Cover Art - Editor",, ,https://comicbookrealm.com/series/18978/0/leadbelly-publications-the-book-of-lost-souls-one-shot
Chip Zdarsky's Monster Cops,One-Shot (2006),Legion of Evil Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/ccfd2d82e747374aa2856f8f50d54ac8/l/legion-of-evil-press-chip-zdarskys-monster-cops-one-shot-issue-1.jpg,Oct '06,$4.00,,"Chip Zdarsky
Scripts - Pencils - Cover Art",, ,https://comicbookrealm.com/series/16128/0/legion-of-evil-press-chip-zdarskys-monster-cops-one-shot
The Collected Prison Funnies,One-Shot (2003),Legion of Evil Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/63962be7707d058a8527c61b4930472c/xl/legion-of-evil-press-the-collected-prison-funnies-one-shot-issue-1.jpg,Mar '03,$3.95,,,,"You look stressed. Are the kids acting up? Is your husband still drunk? I wish I could be there, gently massaging you. But I can't. Instead, I'm offering you the chance to purchase The Collected Prison Funnies, a collection of humorous strips and stories. Love, Chip Zdarsky. ",https://comicbookrealm.com/series/67180/0/legion-of-evil-press-the-collected-prison-funnies-one-shot
Bionicle: The Beginning,One-Shot (2004),LEGO Systems,Issue:,# 1,https://comicbookrealm.com/cover-scan/24e72dccd752fc697735e0a5b0f89052/xl/lego-systems-bionicle-the-beginning-one-shot-issue-1.jpg,,$0.00,,,,Came Packaged with Select Toa Metru Sets ,https://comicbookrealm.com/series/40927/0/lego-systems-bionicle-the-beginning-one-shot
Bionicle: Bohrok-Kal Mini-Comic,One-Shot (2003),LEGO Systems,Issue:,# 4200200,https://comicbookrealm.com/cover-scan/ec213bc2faf5f90485f10e12a784b722/xl/lego-systems-bionicle-bohrok-kal-mini-comic-one-shot-issue-4200200.jpg,2003,Free,,,,Came Packaged with Bohrok-Kal Cannister Sets ,https://comicbookrealm.com/series/40925/0/lego-systems-bionicle-bohrok-kal-mini-comic-one-shot
Bionicle: Metru Nui Mini-Comic,One-Shot (2003),LEGO Systems,Issue:,# 4234992,https://comicbookrealm.com/cover-scan/3afb41d69d7c726a6bd47caed538e6fa/xl/lego-systems-bionicle-metru-nui-mini-comic-one-shot-issue-4234992.jpg,2003,Free,,,,Bionicle Figure Giveaway ,https://comicbookrealm.com/series/50909/0/lego-systems-bionicle-metru-nui-mini-comic-one-shot
Bionicle: Secrets of Bara Magna,One-Shot (2009),LEGO Systems,Issue:,# 1,https://comicbookrealm.com/cover-scan/1db74687abbd351c9a36a6c0b4bf1203/xl/lego-systems-bionicle-secrets-of-bara-magna-one-shot-issue-1.jpg,Mar '09,Free,,,,2-page promo comic released in the European March-April 2009 Edition of Lego Club Magazine ,https://comicbookrealm.com/series/40928/0/lego-systems-bionicle-secrets-of-bara-magna-one-shot
Bionicle: Bohrok Mini-Comic,One-Shot (2001),LEGO Systems,Issue:,# 4178207,https://comicbookrealm.com/cover-scan/fc98624e1ea355fc40cb76613f948872/xl/lego-systems-bionicle-bohrok-mini-comic-one-shot-issue-4178207.jpg,2001,Free,,,,Came Packaged with Bohrok Cannister Sets ,https://comicbookrealm.com/series/40923/0/lego-systems-bionicle-bohrok-mini-comic-one-shot
Bionicle: Rahkshi Mini-Comic,One-Shot (2003),LEGO Systems,Issue:,# 4210608,https://comicbookrealm.com/cover-scan/2816abcdf235c74e53c10f4d32f683d0/xl/lego-systems-bionicle-rahkshi-mini-comic-one-shot-issue-4210608.jpg,2003,Free,,,,Came Packaged with Rahkshi Cannister Sets ,https://comicbookrealm.com/series/40926/0/lego-systems-bionicle-rahkshi-mini-comic-one-shot
Bionicle: Toa Nuva Mini-Comic,One-Shot (2001),LEGO Systems,Issue:,# 4184374,https://comicbookrealm.com/cover-scan/1021e923fd64bbbf77b9c0bc51a8c0c1/xl/lego-systems-bionicle-toa-nuva-mini-comic-one-shot-issue-4184374.jpg,2001,Free,,,,Came Packaged with Toa Nuva Cannister Sets ,https://comicbookrealm.com/series/40924/0/lego-systems-bionicle-toa-nuva-mini-comic-one-shot
Galidor: Danger in the Outer Dimension,One-Shot (2002),LEGO Systems,Issue:,# 1,https://comicbookrealm.com/cover-scan/0c762b930715aa4c6c9306b7c562fd56/xl/lego-systems-galidor-danger-in-the-outer-dimension-one-shot-issue-1.jpg,Oct '02,$2.25,,,, ,https://comicbookrealm.com/series/50900/0/lego-systems-galidor-danger-in-the-outer-dimension-one-shot
Galidor: Defenders of the Outer Dimension,One-Shot (2002),LEGO Systems,Issue:,nn,https://comicbookrealm.com/cover-scan/d03031996fa1655208dafaf866fdcb45/xl/lego-systems-galidor-defenders-of-the-outer-dimension-one-shot-issue-nn.jpg,2002,Free,,,,McDonald's Promotional Happy Meal Toy Giveaway ,https://comicbookrealm.com/series/50907/0/lego-systems-galidor-defenders-of-the-outer-dimension-one-shot
Jack the LEGO Maniac: Encounter at Ice Station Odyssey,One-Shot (1993),LEGO Systems,Issue:,nn,https://comicbookrealm.com/cover-scan/0274a8582cd708d2720a9d17a72fa0f1/xl/lego-systems-jack-the-lego-maniac-encounter-at-ice-station-odyssey-one-shot-issue-nn.jpg,1993,Free,,,,Lego Builders Club Exclusive ,https://comicbookrealm.com/series/50910/0/lego-systems-jack-the-lego-maniac-encounter-at-ice-station-odyssey-one-shot
LEGO Batman: The Chase,One-Shot (2020),LEGO Systems,Issue:,nn,https://comicbookrealm.com/cover-scan/3d330fad6155bfdabcfd331dc8d26f86/xl/lego-systems-lego-batman-the-chase-one-shot-issue-nn.jpg,2020,Free,,,,San Diego Comic Con 2020 Exclusive ,https://comicbookrealm.com/series/68748/0/lego-systems-lego-batman-the-chase-one-shot
LEGO Bionicle: The Journey Begins,One-Shot (2015),LEGO Systems,Issue:,nn,https://comicbookrealm.com/cover-scan/44fa023dbcd8cc234043c9d5fa7c576a/xl/lego-systems-lego-bionicle-the-journey-begins-one-shot-issue-nn.jpg,Jan '15,Free,,,,Inlcuded with the Jan/Feb 2015 issue of LEGO Club Magazine ,https://comicbookrealm.com/series/71176/0/lego-systems-lego-bionicle-the-journey-begins-one-shot
LEGO Castle Kids,One-Shot (1987),LEGO Systems,Issue:,# 1,https://comicbookrealm.com/cover-scan/0dc437f9f99aa4ddb56d67e282197f02/xl/lego-systems-lego-castle-kids-one-shot-issue-1.jpg,1987,Free,,,,The Robber Baron ,https://comicbookrealm.com/series/50899/0/lego-systems-lego-castle-kids-one-shot
LEGO City: Activity Book,One-Shot (2015),LEGO Systems,Issue:,# 4650342,https://comicbookrealm.com/cover-scan/824b0ad21e87ef62f09d1e10e652de46/xl/lego-systems-lego-city-activity-book-one-shot-issue-4650342.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/59045/0/lego-systems-lego-city-activity-book-one-shot
LEGO Club Magazine: LEGO Universe Exclusive Comic,One-Shot (2010),LEGO Systems,Issue:,nn,,2010,Free,,,,"LEGO Club Magazine Subscription Exclusive


""Crisis in Space!"" ",https://comicbookrealm.com/series/55181/0/lego-systems-lego-club-magazine-lego-universe-exclusive-comic-one-shot
LEGO Eternals: Classic Cover Collection,One-Shot (2021),LEGO Systems,Issue:,# 1,https://comicbookrealm.com/cover-scan/d62a2c4fbdd940d31b03448baf48bf3e/xl/lego-systems-lego-eternals-classic-cover-collection-one-shot-issue-1.jpg,,$0.00,,,,Promotional Giveaway ,https://comicbookrealm.com/series/69584/0/lego-systems-lego-eternals-classic-cover-collection-one-shot
LEGO Hero Factory,Magazine (2010),LEGO Systems,Issue:,# 1,https://comicbookrealm.com/cover-scan/bb90814a86499ebcaec6756bf4b53c3f/xl/lego-systems-lego-hero-factory-magazine-issue-1.jpg,Jul '10,Free,,,,"Originally published with subscriptions to LEGO Club Magazine in the July-August 2010 Issue.

NOTE: Each copy includes a bound-in letter personalized to the subscriber that originally received it, and as such, each copy will be addressed to a different name. ",https://comicbookrealm.com/series/55180/0/lego-systems-lego-hero-factory-magazine
LEGO Knights' Kingdom: Jayko's Quest,One-Shot (2005),LEGO Systems,Issue:,nn,https://comicbookrealm.com/cover-scan/b2d7878f391078a5fa30244fe8d8d456/xl/lego-systems-lego-knights-kingdom-jaykos-quest-one-shot-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/50902/0/lego-systems-lego-knights-kingdom-jaykos-quest-one-shot
LEGO Marvel Super Heroes: Mighty Micros,One-Shot (2016),LEGO Systems,Issue:,nn,https://comicbookrealm.com/cover-scan/23401492fa5a9087d6b7a8c1fc36e4ba/xl/lego-systems-lego-marvel-super-heroes-mighty-micros-one-shot-issue-nn.jpg,2016,$0.00,,,,San Diego Comic Con 2016 Exclusive ,https://comicbookrealm.com/series/50893/0/lego-systems-lego-marvel-super-heroes-mighty-micros-one-shot
LEGO Spider-Man: The Chemical Reaction,One-Shot (2019),LEGO Systems,Issue:,nn,https://comicbookrealm.com/cover-scan/6ee8d42506ee9381d7e35aea2d47817e/xl/lego-systems-lego-spider-man-the-chemical-reaction-one-shot-issue-nn.jpg,2020,Free,,,,San Diego Comic Con 2020 Exclusive ,https://comicbookrealm.com/series/68751/0/lego-systems-lego-spider-man-the-chemical-reaction-one-shot
LEGO Star Wars: Freemaker Adventures,One-Shot (2016),LEGO Systems,Issue:,nn,https://comicbookrealm.com/cover-scan/1edbce4da3c770bbcf292644f94ebef2/xl/lego-systems-lego-star-wars-freemaker-adventures-one-shot-issue-nn.jpg,2016,Free,,,,"Lego Star Wars comic sized insert from May-June 2016 LEGO Club Magazine.

Features building steps, character profiles, and a Master Builder interview focusing on the new series The Freemaker Adventures. Since the defeat of the Death Star, the Empire has been hard at work coming up with new ways to conquer and rule the galaxy. A search of the old Jedi Archives has revealed the existence of the legendary Kyber Saber, an ancient weapon with the ability to channel the Force to its most destructive potential. And now that the Emperor knows about it, he wants it. A lot. ",https://comicbookrealm.com/series/49878/0/lego-systems-lego-star-wars-freemaker-adventures-one-shot
