Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
I Was Their American Dream,(2019),Clarkson Potter Publishers,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/46f7597ce69adaa37c4b633a6450e161/xl/clarkson-potter-publishers-i-was-their-american-dream-soft-cover-1.jpg,May '19,$16.99,978-0525575115,,,"One part Mari Andrew, one part Marjane Satrapi, I Was Their American Dream: A Graphic Memoir is a triumphant tale of self-discovery, a celebration of a family's rich heritage, and a love letter to American immigrant freedom. Malaka Gharib's illustrations come alive with teenage antics and earnest questions about identity and culture, while providing thoughtful insight into the lives of modern immigrants and the generation of millennial children they raised. ",https://comicbookrealm.com/series/56624/0/clarkson-potter-publishers-i-was-their-american-dream
Moondance Comic Guide and Catalog,One-Shot (1981),Moondance Productions Inc.,Issue:,# 1,https://comicbookrealm.com/cover-scan/8f7e31010c03548649ebe188f9fe0af1/xl/moondance-productions-inc-moondance-comic-guide-and-catalog-one-shot-issue-1.jpg,1981,$0.00,,,"Conan the Barbarian (Cimmerian)
Cover Only",Price Guide ,https://comicbookrealm.com/series/56634/0/moondance-productions-inc-moondance-comic-guide-and-catalog-one-shot
Bullets!,One-Shot (2017),Combat Records,Issue:,# 1,https://comicbookrealm.com/cover-scan/c78e142d53ceb7cf850678b4a60432ad/xl/combat-records-bullets-one-shot-issue-1.jpg,2017,Free,,,,The NAMM Show 2017 Exclusive Ellefson Coffee Co. Promotional Giveaway ,https://comicbookrealm.com/series/56759/0/combat-records-bullets-one-shot
It Can't Happen to Us!,One-Shot (1954),Western Electric,Issue:,nn,https://comicbookrealm.com/cover-scan/004a37e89494e9f6ba43dade14ab771f/xl/western-electric-it-cant-happen-to-us-one-shot-issue-nn.jpg,1954,Free,,,,"Promotional Giveaway

Promotional comic emphasizing safe driving. Features some particularly gruesome panels.


NOTE: Copyright Frederick A. Holland; back cover says ""Reprinted for Western Electric Booklet Rack Service for employees. ",https://comicbookrealm.com/series/69997/0/western-electric-it-cant-happen-to-us-one-shot
Blues Magoos: Electric Comic Book,One-Shot (1967),Mercury Records,Issue:,nn,https://comicbookrealm.com/cover-scan/f07fba038eb856816007924a09c344d5/xl/mercury-records-blues-magoos-electric-comic-book-one-shot-issue-nn.jpg,Apr '67,Free,,,,"Mercury Records Promotional Giveaway

Included with The Blues Magoos: Electric Comic Book White Label LP ",https://comicbookrealm.com/series/56774/0/mercury-records-blues-magoos-electric-comic-book-one-shot
Rush: 2112 - Super Deluxe Edition,(2012),Mercury Records,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/34fbd60ffc37ef7104ff03ffafa25a22/xl/mercury-records-rush-2112-super-deluxe-edition-hard-cover-1.jpg,Dec '11,$0.00,,,,"Housed in a hardbound book with a 40 page comic book by story artist Tom Hodges (Star Wars “The Clone Wars,” The Simpson’s “Treehouse of Horrors #17″) and a 24 page book with expanded artwork, liner notes, lyrics and unreleased photos. New liner notes written by David Fricke, Rolling Stone.

CD – Digitally remastered plus 3 unreleased bonus live tracks:
– Overture (Northland Coliseum, Edmonton, AB – June 25, 1981)
– The Temples of Syrinx (Northland Coliseum, Edmonton, AB – June 25, 1981)
– A Passage To Bangkok(Manchester Apollo, Manchester, England – June 17, 1980)

BLU-RAY CONTAINS:
– Digital Comic Book – experience the comic book formatted for widescreen televisions during playback of the album.
– Photo Gallery – unreleased photos and handwritten lyrics by Neil Peart

BLU-RAY SPECS:
-5.1 Surround Sound mix by Richard Chycki in 96kHz / 24-bit PCM and DTS-HD Master Audio
– 96kHz / 24-bit PCM Stereo ",https://comicbookrealm.com/series/62111/0/mercury-records-rush-2112-super-deluxe-edition
Tales from the Industry,One-Shot (2013),Crown Imports LLC,Issue:,# 1,https://comicbookrealm.com/cover-scan/33820f4494417d132cf5d845682a6d70/xl/crown-imports-llc-tales-from-the-industry-one-shot-issue-1.jpg,2013,Free,,"Josh Blaylock
Scripts
Matt Merhoff
Pencils - Cover Art",,Pacifico Clara Beer Promotional Giveaway ,https://comicbookrealm.com/series/50471/0/crown-imports-llc-tales-from-the-industry-one-shot
The Story of Money,One-Shot (1964),General Telephone,Issue:,nn,https://comicbookrealm.com/cover-scan/f32a029b1eb4d7ef7415ede0c890f2eb/xl/general-telephone-the-story-of-money-one-shot-issue-nn.jpg,1964,Free,,,,General Telephone Promotional Giveaway ,https://comicbookrealm.com/series/56777/0/general-telephone-the-story-of-money-one-shot
Retro-Dead,(1995),Blazer Unlimited,Issue:,# 1,https://comicbookrealm.com/cover-scan/847a2fb48c8d18bd79b9f3d5f3a453f3/xl/blazer-unlimited-retro-dead-issue-1.jpg,Nov '95,$2.95,,"Dan Reed
Scripts - Pencils - Cover Art",, ,https://comicbookrealm.com/series/56884/0/blazer-unlimited-retro-dead
The Raven,One-Shot (2004),Darkwing Productions,Issue:,# 1,https://comicbookrealm.com/cover-scan/1a9b454f95d151247b743e0667be7b9e/xl/darkwing-productions-the-raven-one-shot-issue-1.jpg,Oct '04,$2.50,,"Jay Odjick
Scripts - Pencils - Cover Art",, ,https://comicbookrealm.com/series/56889/0/darkwing-productions-the-raven-one-shot
Homage to the Nose,One-Shot (1980),G.J. Stein & R.N. Wayne,Issue:,nn,https://comicbookrealm.com/cover-scan/4d3f03b33918065cbef135c8dfbd6774/xl/gj-stein-rn-wayne-homage-to-the-nose-one-shot-issue-nn.jpg,Jul '80,$0.50,,,, ,https://comicbookrealm.com/series/56891/0/gj-stein-rn-wayne-homage-to-the-nose-one-shot
Feek,One-Shot (2017),Retro Comix,Issue:,# 2,https://comicbookrealm.com/cover-scan/f484bb775f6f1bd0ff0f741b8f8f2824/xl/retro-comix-feek-one-shot-issue-2.jpg,2017,$5.00,,,,Limited to 75 copies ,https://comicbookrealm.com/series/56892/0/retro-comix-feek-one-shot
Dark Justice,(1995),Imp Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/0c33991131a6062e19e750e056ebe053/xl/imp-press-dark-justice-issue-1.jpg,,$2.50,,,, ,https://comicbookrealm.com/series/56900/0/imp-press-dark-justice
Transformers,One-Shot (2004),"Atari, Inc.",Issue:,# 1,https://comicbookrealm.com/cover-scan/6938a1241c7b35582111b4c0556bf3ed/xl/atari-inc-transformers-one-shot-issue-1.jpg,2004,Free,,,,Transformers Armada Playstation 2 Video Game Promotional Giveaway ,https://comicbookrealm.com/series/57035/0/atari-inc-transformers-one-shot
Yars' Revenge: The Qotile Ultimatum,One-Shot (1982),"Atari, Inc.",Issue:,nn,https://comicbookrealm.com/cover-scan/58d9bdad7abebd7d6bda34edd44ef616/xl/atari-inc-yars-revenge-the-qotile-ultimatum-one-shot-issue-nn.jpg,1982,Free,,,,Released with the Yars' Revenge Video Game for Atari ,https://comicbookrealm.com/series/56935/0/atari-inc-yars-revenge-the-qotile-ultimatum-one-shot
Maim Street,One-Shot (1950),Travelers Insurance Co.,Issue:,nn,https://comicbookrealm.com/cover-scan/c4bea707cc600d3f35442d20c4f05b29/xl/travelers-insurance-co-maim-street-one-shot-issue-nn.jpg,1950,Free,,,,The Travelers 1950 Book of Street and Highway Accident Data ,https://comicbookrealm.com/series/56945/0/travelers-insurance-co-maim-street-one-shot
Industrial Strength Preview,(1993),Silver Skull Studios,Issue:,# 1,https://comicbookrealm.com/cover-scan/91d5784e62c7554dcbd98bf2b4e7e340/xl/silver-skull-studios-industrial-strength-preview-issue-1.jpg,,$1.50,,,, ,https://comicbookrealm.com/series/56951/0/silver-skull-studios-industrial-strength-preview
This is Sick,One-Shot (1992),Silver Skull Studios,Issue:,# 1,https://comicbookrealm.com/cover-scan/44edae8eaf5eef4c286f9700e7f1cb46/xl/silver-skull-studios-this-is-sick-one-shot-issue-1.jpg,Oct '92,$2.95,,,, ,https://comicbookrealm.com/series/60022/0/silver-skull-studios-this-is-sick-one-shot
Liege-Killer,(2019),Angry Robot,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/d9abf95b742f4be5063dfa0fafbf3eff/xl/angry-robot-liege-killer-soft-cover-1.jpg,Jun '19,$19.95,978-0857668257,,,"Christopher Hinz's award winning novel stunningly reimagined as a graphic novel. Two hundred years after a nuclear apocalypse forced humanity to flee Earth, humans still remember the planet's most feared warriors - the Paratwa, genetically modified killers who occupy two bodies controlled by one vicious mind. The legendary Paratwa named Reemul, known as the Liege-Killer, was the deadliest of them all. Now someone has revived Reemul from stasis and sent him to terrorize the peaceful orbital colonies of Earth. Is this an isolated incident, or just the opening salvo in a plan to take control of the entire human race? Includes an original short story by Christopher Hinz set in the Paratwa universe. ",https://comicbookrealm.com/series/56995/0/angry-robot-liege-killer
Christmas Play Book,One-Shot (1946),Gould-Stoner,Issue:,nn,https://comicbookrealm.com/cover-scan/3fe14e53791b1ca7abda13464494c710/xl/gould-stoner-christmas-play-book-one-shot-issue-nn.jpg,Dec '46,Free,,,,McLellan's Christmas Store Promotional Giveaway ,https://comicbookrealm.com/series/57023/0/gould-stoner-christmas-play-book-one-shot
Purple Hayes,One-Shot (1984),Viva Productions,Issue:,# 1,https://comicbookrealm.com/cover-scan/98bf22af1be849c5faa156272c9f9bd0/xl/viva-productions-purple-hayes-one-shot-issue-1.jpg,1984,$0.25,,"Patrick Hayes
Scripts - Cover Art
Brian Swenlin
Editor",, ,https://comicbookrealm.com/series/57032/0/viva-productions-purple-hayes-one-shot
Samurai Grandpa,(2017),Eastin DeVerna & Shawn Daley,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/53ac3d459b32c62058110bf8feb18fcb/xl/eastin-deverna-shawn-daley-samurai-grandpa-hard-cover-1.jpg,2017,$20.00,,,,"Kickstarter Exclusive

Limited to 500 copies

Ojichan has left the blade behind to live out his remaining days with his family in peace.

But when a mysterious figure from his past resurfaces and his granddaughter goes missing, he is forced to set out on one last adventure. As he does, he must explore the depths of his own past, face monsters new and old, and question the choices which led to this final mission.

From Shawn Daley (TerraQuill) and Eastin DeVerna (Howl) comes an adventure of self discovery and exploration in a world of magic and mystery. ",https://comicbookrealm.com/series/57057/0/eastin-deverna-shawn-daley-samurai-grandpa
Tales of the Frito Kid: The Haunted Mesa,One-Shot (1955),Frito Company,Issue:,nn,https://comicbookrealm.com/cover-scan/8a71406df31270e6a411581eb1083f9d/xl/frito-company-tales-of-the-frito-kid-the-haunted-mesa-one-shot-issue-nn.jpg,1955,Free,,,,Frito-Lay Chip Company Promotional Giveaway ,https://comicbookrealm.com/series/57067/0/frito-company-tales-of-the-frito-kid-the-haunted-mesa-one-shot
The World of Buckethead,One-Shot (1995),Cyber Octave Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/0dc7af239e672872678323a01f092016/xl/cyber-octave-comics-the-world-of-buckethead-one-shot-issue-1.jpg,Jan '95,Free,,,,"Very Rare

Buckethead handpicked longtime favorite Dave McKean (Cages, Mr Punch, Mirror Mask) to provide the imagery to his world of Chickens, Coops, Tokyo Bay, Mt Fuji, and other beautiful & scary things. More like a mini Graphic Novel than a conventional comic, this beautiful rag was originally intended to be given out in conjunction with Buckethead's 1995 major label debut 'Giant Robot' only to be buried in the crypt along with the 'Giant Robot' cd when Sony passed up its US release, relegating the disc to high priced/hard to find Import Only status.

Unearthed in late 1999, the 16 page comic was given out in limited quantity as a promotional item at the time of Bucketheads 'Monsters and Robots' cd release.  ",https://comicbookrealm.com/series/57069/0/cyber-octave-comics-the-world-of-buckethead-one-shot
The Bergenberg Chronicles,(2019),Mike Hoffman and Timmy Nelson,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/34c6e9ddd2618fad8e86efaa93daae1d/xl/mike-hoffman-and-timmy-nelson-the-bergenberg-chronicles-soft-cover-1.jpg,Mar '19,$0.00,978-1091601970,,, ,https://comicbookrealm.com/series/57075/0/mike-hoffman-and-timmy-nelson-the-bergenberg-chronicles
Spooky Halloween Art Book,(2015),Mike Hoffman and Timmy Nelson,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/836d383c0768606a2b888a68551f813c/xl/mike-hoffman-and-timmy-nelson-spooky-halloween-art-book-soft-cover-1.jpg,Oct '15,$0.00,,"Mike Hoffman
Pencils - Cover Art",,Sketchbook by Mike Hoffman ,https://comicbookrealm.com/series/58579/0/mike-hoffman-and-timmy-nelson-spooky-halloween-art-book
The Story of Safety: Power Steering,One-Shot (1955),Buick,Issue:,nn,https://comicbookrealm.com/cover-scan/c4ffb481a02c2e2f8d7eaa755e5fc12b/xl/buick-the-story-of-safety-power-steering-one-shot-issue-nn.jpg,1955,Free,,,,Promotional Giveaway ,https://comicbookrealm.com/series/57081/0/buick-the-story-of-safety-power-steering-one-shot
Power Steering,One-Shot (1955),Oldsmobile,Issue:,nn,https://comicbookrealm.com/cover-scan/dd0f0b55f8f03467f0924560ccc74bb2/xl/oldsmobile-power-steering-one-shot-issue-nn.jpg,1955,Free,,,,Promotional Giveaway ,https://comicbookrealm.com/series/57082/0/oldsmobile-power-steering-one-shot
Goldwater Made Simple,(1964),Rodney Publications,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/bf9befe296d469d70f206d640f06c38f/xl/rodney-publications-goldwater-made-simple-soft-cover-1.jpg,1964,$1.00,,,,Political Cartoon Satire by Warren Franks ,https://comicbookrealm.com/series/57138/0/rodney-publications-goldwater-made-simple
Army of Two: Dirty Money,(2007),Prima Games,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/808f79a941a9a6e184106d9de2eeb1d0/xl/prima-games-army-of-two-dirty-money-soft-cover-1.jpg,Dec '07,$14.99,,,,"Based on Army of Two, the ground-breaking co-operative action video game from Electronic Arts, this prequel graphic novel takes readers into the history of the game's two main characters - Salem and Rios! Two expert soldiers for hire, they work in some of the world's most intense hot-spots, from the twisted mazes of Kowloon to avenging a massacre in Texas. Just in time for the game's release, an Army of Two is forged in this action-packed graphic novel. ",https://comicbookrealm.com/series/67606/0/prima-games-army-of-two-dirty-money
"20 Years of Tomb Raider: Digging Up the Past, Defining the Future",(2016),Prima Games,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/20fd7a2544e6db20a0de71b76458eea6/xl/prima-games-20-years-of-tomb-raider-digging-up-the-past-defining-the-future-hard-cover-1.jpg,Oct '16,$25.00,,,,"Celebrate 20 exciting years of Tomb Raider with this premium, hardcover tome! With stunning visuals and in-depth commentary, 20 Years of Tomb Raider explores the ground-breaking, rich, and diverse history of this iconic gaming franchise. Packed full of information on the rich lore, iconic characters, epic fan community, and, of course, the games that started it all. Exclusive interviews from Core Design, Crystal Dynamics, official voice actors, composers, live action models, comic artists, and more. ",https://comicbookrealm.com/series/57144/0/prima-games-20-years-of-tomb-raider-digging-up-the-past-defining-the-future
RoboCop: Prime Suspect,(1994),Boxtree,TPB:,# 1,https://comicbookrealm.com/cover-scan/40f2f28bbec56819dbdedcdfd2c93fda/xl/boxtree-robocop-prime-suspect-tpb-1.jpg,1994,$0.00,0-75220-9779--,"John Arcudi
Scripts
John Paul Leon
Pencils",, ,https://comicbookrealm.com/series/57196/0/boxtree-robocop-prime-suspect
Alia's Mission: Saving the Books of Iraq,(2010),Dragonfly Books,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/41cf569e0f5f7b7dca557dd308cf75fe/xl/dragonfly-books-alias-mission-saving-the-books-of-iraq-soft-cover-1.jpg,Feb '10,$7.99,,,,"The inspiring story of an Iraqi librarian's courageous fight to save books from the Basra Central Library before it was destroyed in the war. It is 2003 and Alia Muhammad Baker, the chief librarian of the Central Library in Basra, Iraq, has grown worried given the increased likelihood of war in her country. Determined to preserve the irreplacable records of the culture and history of the land on which she lives from the destruction of the war, Alia undertakes a courageous and extremely dangerous task of spiriting away 30,000 books from the library to a safe place. Told in dramatic graphic-novel panels by acclaimed cartoonist Mark Alan Stamaty, Alia's Mission celebrates the importance of books and the freedom to read, while examining the impact of war on a country and its people. ",https://comicbookrealm.com/series/57198/0/dragonfly-books-alias-mission-saving-the-books-of-iraq
Fusion,One-Shot (1998),Pill Box Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/c5dd3134d6bfea8e944f636859b5e761/xl/pill-box-press-fusion-one-shot-issue-1.jpg,May '98,$3.00,,,, ,https://comicbookrealm.com/series/57244/0/pill-box-press-fusion-one-shot
